Scenario,Pattern,Strength_pct,Algorithm,TrialIndex,R_task,R_time,CRI,throughputRecovery,feasibilityRate,completionRate,failedRate,meanCompletionTime
large,balanced,30,BDTR,2,0.714285714285714,0.0391061452513967,0.376695929768555,0.0588235294117647,0.625,0.625,0.375,166.146666666667
large,balanced,30,BDTR,3,0.666666666666667,0,0.333333333333333,0.166666666666667,0.6,0.6,0.4,163.263888888889
large,balanced,30,BDTR,4,0.710059171597633,0,0.355029585798817,0.148148148148148,0.616666666666667,0.616666666666667,0.383333333333333,164.567567567568
large,balanced,30,BDTR,5,0.709418837675351,0,0.354709418837675,0.210526315789474,0.625,0.625,0.375,167.066666666667
large,balanced,30,BDTR,6,0.615384615384615,0,0.307692307692308,0.148148148148148,0.608333333333333,0.608333333333333,0.391666666666667,171.219178082192
large,balanced,30,BDTR,7,0.733870967741935,0,0.366935483870968,0.25,0.675,0.675,0.325,171.765432098765
large,balanced,30,BDTR,8,0.673267326732673,0,0.336633663366337,0.24,0.633333333333333,0.633333333333333,0.366666666666667,169.276315789474
large,balanced,30,BDTR,9,0.718,0,0.359,0.05,0.616666666666667,0.616666666666667,0.383333333333333,167.472972972973
large,balanced,30,BDTR,10,0.67258382642998,0.143382352941177,0.407983089685578,0.111111111111111,0.633333333333333,0.633333333333333,0.366666666666667,172.907894736842
large,balanced,30,SROM,1,0.734653465346535,0,0.367326732673267,0.2,0.65,0.65,0.35,173.24358974359
large,balanced,30,SROM,2,0.72289156626506,0,0.36144578313253,0,0.633333333333333,0.633333333333333,0.366666666666667,164.210526315789
large,balanced,30,SROM,3,0.682539682539683,0.204633204633205,0.443586443586444,0.0833333333333333,0.583333333333333,0.583333333333333,0.416666666666667,157.428571428571
large,balanced,30,SROM,4,0.717948717948718,0,0.358974358974359,0,0.616666666666667,0.616666666666667,0.383333333333333,160.810810810811
large,balanced,30,SROM,5,0.718,0,0.359,0.15,0.633333333333333,0.633333333333333,0.366666666666667,165.473684210526
large,balanced,30,SROM,6,0.624015748031496,0,0.312007874015748,0.107142857142857,0.625,0.625,0.375,174.28
large,balanced,30,SROM,7,0.759036144578313,0,0.379518072289157,0.333333333333333,0.683333333333333,0.683333333333333,0.316666666666667,173.463414634146
large,balanced,30,SROM,8,0.743083003952569,0,0.371541501976285,0.230769230769231,0.658333333333333,0.658333333333333,0.341666666666667,167.26582278481
large,balanced,30,SROM,9,0.73,0,0.365,0.05,0.633333333333333,0.633333333333333,0.366666666666667,167.026315789474
large,balanced,30,SROM,10,0.664705882352941,0.0862745098039216,0.375490196078431,0.0333333333333333,0.616666666666667,0.616666666666667,0.383333333333333,164.243243243243
large,balanced,30,Hungarian (Ours),1,0.630705394190871,0.909774436090226,0.770239915140548,1,0.625,0.625,0.375,131.066666666667
large,balanced,30,Hungarian (Ours),2,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,132.012658227848
large,balanced,30,Hungarian (Ours),3,0.609147609147609,0.72289156626506,0.666019587706335,1,0.608333333333333,0.608333333333333,0.391666666666667,131.835616438356
large,balanced,30,Hungarian (Ours),4,0.64033264033264,1,0.82016632016632,1,0.625,0.625,0.375,129.133333333333
large,balanced,30,Hungarian (Ours),5,0.69022869022869,1,0.845114345114345,1,0.683333333333333,0.683333333333333,0.316666666666667,138.792682926829
large,balanced,30,Hungarian (Ours),6,0.575883575883576,0.894927536231884,0.73540555605773,1,0.6,0.6,0.4,134.555555555556
large,balanced,30,Hungarian (Ours),7,0.652806652806653,1,0.826403326403326,1,0.65,0.65,0.35,132.551282051282
large,balanced,30,Hungarian (Ours),8,0.648648648648649,1,0.824324324324324,1,0.633333333333333,0.633333333333333,0.366666666666667,131.684210526316
large,balanced,30,Hungarian (Ours),9,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,133.860759493671
large,balanced,30,Hungarian (Ours),10,0.673596673596674,1,0.836798336798337,1,0.675,0.675,0.325,139.679012345679
large,balanced,40,RRAM,1,0.374257425742574,0.0257352941176471,0.199996359930111,0.44,0.383333333333333,0.383333333333333,0.616666666666667,147.45652173913
large,balanced,40,RRAM,2,0.35969868173258,0.132,0.24584934086629,0.0588235294117647,0.4,0.4,0.6,140.625
large,balanced,40,RRAM,3,0.347169811320755,0.277992277992278,0.312581044656516,0.04,0.383333333333333,0.383333333333333,0.616666666666667,137.565217391304
large,balanced,40,RRAM,4,0.424354243542435,0,0.212177121771218,0.225806451612903,0.441666666666667,0.441666666666667,0.558333333333333,148.641509433962
large,balanced,40,RRAM,5,0.334630350194553,0,0.167315175097276,0.235294117647059,0.358333333333333,0.358333333333333,0.641666666666667,151.093023255814
large,balanced,40,RRAM,6,0.399232245681382,0.00440528634361237,0.201818766012497,0.24390243902439,0.416666666666667,0.416666666666667,0.583333333333333,160.46
large,balanced,40,RRAM,7,0.326771653543307,0.122302158273381,0.224536905908344,0.214285714285714,0.333333333333333,0.333333333333333,0.666666666666667,150.875
large,balanced,40,RRAM,8,0.3125,0.307359307359307,0.309929653679654,0.1875,0.333333333333333,0.333333333333333,0.666666666666667,133.2
large,balanced,40,RRAM,9,0.346613545816733,0.148936170212766,0.24777485801475,0.363636363636364,0.366666666666667,0.366666666666667,0.633333333333333,140.454545454545
large,balanced,40,RRAM,10,0.330097087378641,0.243445692883895,0.286771390131268,0.228571428571429,0.35,0.35,0.65,135.238095238095
large,balanced,40,BDTR,1,0.694610778443114,0,0.347305389221557,0.285714285714286,0.65,0.65,0.35,171.269230769231
large,balanced,40,BDTR,2,0.611439842209073,0,0.305719921104536,0.148148148148148,0.591666666666667,0.591666666666667,0.408333333333333,166.422535211268
large,balanced,40,BDTR,3,0.634050880626223,0,0.317025440313112,0.0645161290322581,0.583333333333333,0.583333333333333,0.416666666666667,156.514285714286
large,balanced,40,BDTR,4,0.613152804642166,0,0.306576402321083,0.243243243243243,0.591666666666667,0.591666666666667,0.408333333333333,156.830985915493
large,balanced,40,BDTR,5,0.667330677290837,0,0.333665338645418,0.227272727272727,0.633333333333333,0.633333333333333,0.366666666666667,165.223684210526
large,balanced,40,BDTR,6,0.685258964143426,0,0.342629482071713,0,0.591666666666667,0.591666666666667,0.408333333333333,156.239436619718
large,balanced,40,BDTR,7,0.611553784860558,0,0.305776892430279,0.227272727272727,0.591666666666667,0.591666666666667,0.408333333333333,172.267605633803
large,balanced,40,BDTR,8,0.682539682539683,0,0.341269841269841,0.25,0.625,0.625,0.375,172.72
large,balanced,40,BDTR,9,0.681728880157171,0,0.340864440078585,0.103448275862069,0.625,0.625,0.375,168.36
large,balanced,40,BDTR,10,0.60233918128655,0.0112781954887218,0.306808688387636,0.0909090909090909,0.55,0.55,0.45,165.969696969697
large,balanced,40,SROM,1,0.730693069306931,0,0.365346534653465,0.28,0.65,0.65,0.35,170.487179487179
large,balanced,40,SROM,2,0.634050880626223,0,0.317025440313112,0,0.583333333333333,0.583333333333333,0.416666666666667,158.671428571429
large,balanced,40,SROM,3,0.681640625,0,0.3408203125,0.03125,0.616666666666667,0.616666666666667,0.383333333333333,166.22972972973
large,balanced,40,SROM,4,0.620689655172414,0,0.310344827586207,0.19047619047619,0.625,0.625,0.375,163.386666666667
large,balanced,40,SROM,5,0.69047619047619,0,0.345238095238095,0.166666666666667,0.641666666666667,0.641666666666667,0.358333333333333,166.337662337662
large,balanced,40,SROM,6,0.718253968253968,0,0.359126984126984,0,0.625,0.625,0.375,161.68
large,balanced,40,SROM,7,0.670611439842209,0,0.335305719921105,0.222222222222222,0.591666666666667,0.591666666666667,0.408333333333333,168.859154929577
large,balanced,40,SROM,8,0.696850393700787,0,0.348425196850394,0.142857142857143,0.616666666666667,0.616666666666667,0.383333333333333,164.148648648649
large,balanced,40,SROM,9,0.65692007797271,0.0739299610894941,0.365425019531102,0.0909090909090909,0.591666666666667,0.591666666666667,0.408333333333333,158.887323943662
large,balanced,40,SROM,10,0.614785992217899,0,0.307392996108949,0.0588235294117647,0.566666666666667,0.566666666666667,0.433333333333333,165.970588235294
large,balanced,40,Hungarian (Ours),1,0.648648648648649,1,0.824324324324324,1,0.641666666666667,0.641666666666667,0.358333333333333,128.935064935065
large,balanced,40,Hungarian (Ours),2,0.621621621621622,0.872950819672131,0.747286220646876,1,0.608333333333333,0.608333333333333,0.391666666666667,131.479452054795
large,balanced,40,Hungarian (Ours),3,0.656964656964657,1,0.828482328482329,1,0.641666666666667,0.641666666666667,0.358333333333333,135.350649350649
large,balanced,40,Hungarian (Ours),4,0.650727650727651,0.628691983122363,0.639709816925007,1,0.65,0.65,0.35,133.423076923077
large,balanced,40,Hungarian (Ours),5,0.667359667359667,0.704845814977973,0.68610274116882,1,0.658333333333333,0.658333333333333,0.341666666666667,134.670886075949
large,balanced,40,Hungarian (Ours),6,0.673596673596674,1,0.836798336798337,1,0.658333333333333,0.658333333333333,0.341666666666667,132.341772151899
large,balanced,40,Hungarian (Ours),7,0.611570247933884,0.720588235294118,0.666079241614001,1,0.608333333333333,0.608333333333333,0.391666666666667,141.945205479452
large,balanced,40,Hungarian (Ours),8,0.661122661122661,1,0.830561330561331,1,0.65,0.65,0.35,132.833333333333
large,balanced,40,Hungarian (Ours),9,0.656964656964657,1,0.828482328482329,1,0.658333333333333,0.658333333333333,0.341666666666667,139.063291139241
large,balanced,40,Hungarian (Ours),10,0.575883575883576,0.8671875,0.721535537941788,1,0.591666666666667,0.591666666666667,0.408333333333333,129.661971830986
large,directed,20,RRAM,1,0.315573770491803,0.332075471698113,0.323824621094958,0.25,0.325,0.325,0.675,129.410256410256
large,directed,20,RRAM,2,0.371663244353183,0.345549738219895,0.358606491286539,0.714285714285714,0.375,0.375,0.625,138.822222222222
large,directed,20,RRAM,3,0.382113821138211,0.0238095238095238,0.202961672473868,0.5,0.383333333333333,0.383333333333333,0.616666666666667,140.347826086957
large,directed,20,RRAM,4,0.402020202020202,0.261904761904762,0.331962481962482,0.466666666666667,0.4,0.4,0.6,141.083333333333
large,directed,20,RRAM,5,0.367886178861789,0.244979919678715,0.306433049270252,0.416666666666667,0.366666666666667,0.366666666666667,0.633333333333333,136.340909090909
large,directed,20,RRAM,6,0.325102880658436,0.200803212851406,0.262953046754921,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,131.25
large,directed,20,RRAM,7,0.304703476482618,0.466417910447761,0.385560693465189,0.111111111111111,0.316666666666667,0.316666666666667,0.683333333333333,128.868421052632
large,directed,20,RRAM,8,0.329938900203666,0.403703703703704,0.366821301953685,0.181818181818182,0.341666666666667,0.341666666666667,0.658333333333333,128.853658536585
large,directed,20,RRAM,9,0.373469387755102,0.258555133079848,0.316012260417475,0.5,0.375,0.375,0.625,135.4
large,directed,20,RRAM,10,0.385714285714286,0,0.192857142857143,0.7,0.383333333333333,0.383333333333333,0.616666666666667,142.478260869565
large,directed,20,BDTR,1,0.692929292929293,0,0.346464646464646,0.0666666666666667,0.65,0.65,0.35,165.333333333333
large,directed,20,BDTR,2,0.708757637474542,0,0.354378818737271,0,0.633333333333333,0.633333333333333,0.366666666666667,166.25
large,directed,20,BDTR,3,0.747454175152749,0.200956937799043,0.474205556475896,0.0909090909090909,0.666666666666667,0.666666666666667,0.333333333333333,172.075
large,directed,20,BDTR,4,0.732251521298174,0.016260162601626,0.3742558419499,0.230769230769231,0.658333333333333,0.658333333333333,0.341666666666667,170.329113924051
large,directed,20,BDTR,5,0.696787148594378,0.0645161290322581,0.380651638813318,0.0555555555555556,0.616666666666667,0.616666666666667,0.383333333333333,163.72972972973
large,directed,20,BDTR,6,0.71047227926078,0,0.35523613963039,0,0.633333333333333,0.633333333333333,0.366666666666667,162.25
large,directed,20,BDTR,7,0.707910750507099,0.0169491525423728,0.362429951524736,0.0769230769230769,0.658333333333333,0.658333333333333,0.341666666666667,165.924050632911
large,directed,20,BDTR,8,0.73630831643002,0.160642570281124,0.448475443355572,0.0769230769230769,0.666666666666667,0.666666666666667,0.333333333333333,168.0375
large,directed,20,BDTR,9,0.725252525252525,0,0.362626262626263,0.0666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,170.3875
large,directed,20,BDTR,10,0.764826175869121,0,0.38241308793456,0.222222222222222,0.691666666666667,0.691666666666667,0.308333333333333,176.421686746988
large,directed,20,SROM,1,0.746963562753036,0,0.373481781376518,0.0714285714285714,0.666666666666667,0.666666666666667,0.333333333333333,166.1625
large,directed,20,SROM,2,0.745417515274949,0,0.372708757637475,0,0.65,0.65,0.35,165.102564102564
large,directed,20,SROM,3,0.755600814663951,0.200956937799043,0.478278876231497,0.0909090909090909,0.675,0.675,0.325,170.530864197531
large,directed,20,SROM,4,0.758620689655172,0,0.379310344827586,0.153846153846154,0.691666666666667,0.691666666666667,0.308333333333333,173.855421686747
large,directed,20,SROM,5,0.710843373493976,0,0.355421686746988,0,0.641666666666667,0.641666666666667,0.358333333333333,164.688311688312
large,directed,20,SROM,6,0.752556237218814,0,0.376278118609407,0,0.65,0.65,0.35,163.602564102564
large,directed,20,SROM,7,0.744421906693712,0.0682730923694779,0.406347499531595,0.0769230769230769,0.658333333333333,0.658333333333333,0.341666666666667,166.303797468354
large,directed,20,SROM,8,0.738866396761134,0.036144578313253,0.387505487537193,0.0714285714285714,0.658333333333333,0.658333333333333,0.341666666666667,167.379746835443
large,directed,20,SROM,9,0.733870967741935,0,0.366935483870968,0.125,0.666666666666667,0.666666666666667,0.333333333333333,169.775
large,directed,20,SROM,10,0.775510204081633,0,0.387755102040816,0.2,0.683333333333333,0.683333333333333,0.316666666666667,172.451219512195
large,directed,20,Hungarian (Ours),1,0.650727650727651,0.675438596491228,0.663083123609439,1,0.641666666666667,0.641666666666667,0.358333333333333,131.246753246753
large,directed,20,Hungarian (Ours),2,0.669438669438669,1,0.834719334719335,1,0.666666666666667,0.666666666666667,0.333333333333333,134.5625
large,directed,20,Hungarian (Ours),3,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,133.506329113924
large,directed,20,Hungarian (Ours),4,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,133.835443037975
large,directed,20,Hungarian (Ours),5,0.652806652806653,1,0.826403326403326,1,0.65,0.65,0.35,132.679487179487
large,directed,20,Hungarian (Ours),6,0.648648648648649,1,0.824324324324324,1,0.641666666666667,0.641666666666667,0.358333333333333,132.532467532468
large,directed,20,Hungarian (Ours),7,0.644490644490645,1,0.822245322245322,1,0.641666666666667,0.641666666666667,0.358333333333333,131.350649350649
large,directed,20,Hungarian (Ours),8,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,134.227848101266
large,directed,20,Hungarian (Ours),9,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,134.303797468354
large,directed,20,Hungarian (Ours),10,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,132.556962025316
large,directed,30,RRAM,1,0.31237322515213,0.438405797101449,0.37538951112679,0.153846153846154,0.316666666666667,0.316666666666667,0.683333333333333,126.789473684211
large,directed,30,RRAM,2,0.288032454361055,0,0.144016227180527,0,0.3,0.3,0.7,121.444444444444
large,directed,30,RRAM,3,0.241448692152918,0,0.120724346076459,0,0.258333333333333,0.258333333333333,0.741666666666667,117.161290322581
large,directed,30,RRAM,4,0.307535641547862,0.439688715953307,0.373612178750584,0.0909090909090909,0.316666666666667,0.316666666666667,0.683333333333333,120.5
large,directed,30,RRAM,5,0.299180327868852,0,0.149590163934426,0,0.308333333333333,0.308333333333333,0.691666666666667,120.486486486486
large,directed,30,RRAM,6,0.30784708249497,0.193548387096774,0.250697734795872,0.176470588235294,0.316666666666667,0.316666666666667,0.683333333333333,130.631578947368
large,directed,30,RRAM,7,0.387096774193548,0,0.193548387096774,0.375,0.383333333333333,0.383333333333333,0.616666666666667,140.869565217391
large,directed,30,RRAM,8,0.317907444668008,0.167272727272727,0.242590085970368,0.235294117647059,0.325,0.325,0.675,132.871794871795
large,directed,30,RRAM,9,0.375,0,0.1875,0.375,0.375,0.375,0.625,140.222222222222
large,directed,30,RRAM,10,0.336048879837067,0.439688715953307,0.387868797895187,0.272727272727273,0.341666666666667,0.341666666666667,0.658333333333333,126.341463414634
large,directed,30,BDTR,1,0.662650602409639,0,0.331325301204819,0.111111111111111,0.633333333333333,0.633333333333333,0.366666666666667,161.381578947368
large,directed,30,BDTR,2,0.673267326732673,0,0.336633663366337,0.08,0.633333333333333,0.633333333333333,0.366666666666667,164.381578947368
large,directed,30,BDTR,3,0.656,0,0.328,0,0.625,0.625,0.375,163.04
large,directed,30,BDTR,4,0.637450199203187,0,0.318725099601594,0,0.6,0.6,0.4,157.805555555556
large,directed,30,BDTR,5,0.710261569416499,0,0.355130784708249,0.0588235294117647,0.641666666666667,0.641666666666667,0.358333333333333,165.597402597403
large,directed,30,BDTR,6,0.679920477137177,0,0.339960238568588,0.0869565217391304,0.658333333333333,0.658333333333333,0.341666666666667,162.949367088608
large,directed,30,BDTR,7,0.665330661322645,0,0.332665330661323,0,0.616666666666667,0.616666666666667,0.383333333333333,160.256756756757
large,directed,30,BDTR,8,0.662650602409639,0,0.331325301204819,0,0.65,0.65,0.35,163.410256410256
large,directed,30,BDTR,9,0.661971830985915,0,0.330985915492958,0.0588235294117647,0.633333333333333,0.633333333333333,0.366666666666667,164.421052631579
large,directed,30,BDTR,10,0.703406813627255,0,0.351703406813627,0.157894736842105,0.658333333333333,0.658333333333333,0.341666666666667,170.784810126582
large,directed,30,SROM,1,0.698795180722892,0,0.349397590361446,0,0.633333333333333,0.633333333333333,0.366666666666667,162.171052631579
large,directed,30,SROM,2,0.657425742574257,0,0.328712871287129,0,0.616666666666667,0.616666666666667,0.383333333333333,157.486486486486
large,directed,30,SROM,3,0.666666666666667,0,0.333333333333333,0,0.608333333333333,0.608333333333333,0.391666666666667,159.794520547945
large,directed,30,SROM,4,0.681274900398406,0,0.340637450199203,0,0.633333333333333,0.633333333333333,0.366666666666667,159.381578947368
large,directed,30,SROM,5,0.709677419354839,0,0.354838709677419,0,0.641666666666667,0.641666666666667,0.358333333333333,161.519480519481
large,directed,30,SROM,6,0.69047619047619,0,0.345238095238095,0.0833333333333333,0.65,0.65,0.35,164.820512820513
large,directed,30,SROM,7,0.69939879759519,0,0.349699398797595,0.0526315789473684,0.641666666666667,0.641666666666667,0.358333333333333,165.922077922078
large,directed,30,SROM,8,0.716867469879518,0,0.358433734939759,0.0555555555555556,0.658333333333333,0.658333333333333,0.341666666666667,168.240506329114
large,directed,30,SROM,9,0.716867469879518,0.064935064935065,0.390901267407292,0.0555555555555556,0.658333333333333,0.658333333333333,0.341666666666667,166.379746835443
large,directed,30,SROM,10,0.696,0,0.348,0,0.641666666666667,0.641666666666667,0.358333333333333,160.324675324675
large,directed,30,Hungarian (Ours),1,0.627858627858628,1,0.813929313929314,1,0.625,0.625,0.375,129.186666666667
large,directed,30,Hungarian (Ours),2,0.627858627858628,1,0.813929313929314,1,0.625,0.625,0.375,126.426666666667
large,directed,30,Hungarian (Ours),3,0.594202898550725,0.353488372093023,0.473845635321874,1,0.583333333333333,0.583333333333333,0.416666666666667,124.357142857143
large,directed,30,Hungarian (Ours),4,0.62993762993763,0.478260869565217,0.554099249751424,1,0.625,0.625,0.375,128.973333333333
large,directed,30,Hungarian (Ours),5,0.638253638253638,0.896396396396396,0.767325017325017,1,0.633333333333333,0.633333333333333,0.366666666666667,127.842105263158
large,directed,30,Hungarian (Ours),6,0.639004149377593,0.902621722846442,0.770812936112018,1,0.633333333333333,0.633333333333333,0.366666666666667,129.723684210526
large,directed,30,Hungarian (Ours),7,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,133.746835443038
large,directed,30,Hungarian (Ours),8,0.644490644490645,1,0.822245322245322,1,0.641666666666667,0.641666666666667,0.358333333333333,130.961038961039
large,directed,30,Hungarian (Ours),9,0.627858627858628,1,0.813929313929314,1,0.625,0.625,0.375,129.92
large,directed,30,Hungarian (Ours),10,0.61954261954262,1,0.80977130977131,1,0.616666666666667,0.616666666666667,0.383333333333333,126.054054054054
large,directed,40,RRAM,1,0.239520958083832,0,0.119760479041916,0,0.25,0.25,0.75,112.866666666667
large,directed,40,RRAM,2,0.257425742574257,0,0.128712871287129,0,0.266666666666667,0.266666666666667,0.733333333333333,119
large,directed,40,RRAM,3,0.236,0,0.118,0,0.25,0.25,0.75,109.466666666667
large,directed,40,RRAM,4,0.253012048192771,0,0.126506024096386,0,0.266666666666667,0.266666666666667,0.733333333333333,112.9375
large,directed,40,RRAM,5,0.308316430020284,0.446886446886447,0.377601438453365,0.153846153846154,0.316666666666667,0.316666666666667,0.683333333333333,125.526315789474
large,directed,40,RRAM,6,0.292,0,0.146,0,0.3,0.3,0.7,116.083333333333
large,directed,40,RRAM,7,0.283433133732535,0.425531914893617,0.354482524313076,0.0952380952380952,0.291666666666667,0.291666666666667,0.708333333333333,126.514285714286
large,directed,40,RRAM,8,0.295275590551181,0.113138686131387,0.204207138341284,0.142857142857143,0.316666666666667,0.316666666666667,0.683333333333333,128.447368421053
large,directed,40,RRAM,9,0.269685039370079,0.103734439834025,0.186709739602052,0.0357142857142857,0.283333333333333,0.283333333333333,0.716666666666667,113.970588235294
large,directed,40,RRAM,10,0.277013752455796,0.0879120879120879,0.182462920183942,0.0344827586206897,0.291666666666667,0.291666666666667,0.708333333333333,118.971428571429
large,directed,40,BDTR,1,0.646825396825397,0,0.323412698412698,0.0833333333333333,0.633333333333333,0.633333333333333,0.366666666666667,161.684210526316
large,directed,40,BDTR,2,0.602766798418972,0.0217391304347826,0.312252964426877,0.0384615384615385,0.591666666666667,0.591666666666667,0.408333333333333,154.014084507042
large,directed,40,BDTR,3,0.597249508840864,0.121621621621622,0.359435565231243,0.0689655172413793,0.583333333333333,0.583333333333333,0.416666666666667,159.114285714286
large,directed,40,BDTR,4,0.596078431372549,0.00934579439252337,0.302712112882536,0.0666666666666667,0.575,0.575,0.425,153.463768115942
large,directed,40,BDTR,5,0.638888888888889,0,0.319444444444444,0,0.575,0.575,0.425,157.840579710145
large,directed,40,BDTR,6,0.59375,0,0.296875,0.125,0.583333333333333,0.583333333333333,0.416666666666667,155.614285714286
large,directed,40,BDTR,7,0.604373757455268,0,0.302186878727634,0,0.575,0.575,0.425,156.985507246377
large,directed,40,BDTR,8,0.622266401590457,0,0.311133200795229,0.0434782608695652,0.6,0.6,0.4,153.277777777778
large,directed,40,BDTR,9,0.634387351778656,0.131067961165049,0.382727656471852,0.0384615384615385,0.6,0.6,0.4,156.375
large,directed,40,BDTR,10,0.571146245059289,0.0372093023255814,0.304177773692435,0.0384615384615385,0.566666666666667,0.566666666666667,0.433333333333333,146.779411764706
large,directed,40,SROM,1,0.639763779527559,0.192913385826772,0.416338582677165,0.0357142857142857,0.6,0.6,0.4,156.569444444444
large,directed,40,SROM,2,0.656126482213439,0,0.328063241106719,0,0.608333333333333,0.608333333333333,0.391666666666667,158.452054794521
large,directed,40,SROM,3,0.626223091976517,0,0.313111545988258,0,0.591666666666667,0.591666666666667,0.408333333333333,156.267605633803
large,directed,40,SROM,4,0.629411764705882,0.173553719008264,0.401482741857073,0.0333333333333333,0.591666666666667,0.591666666666667,0.408333333333333,153.492957746479
large,directed,40,SROM,5,0.646825396825397,0,0.323412698412698,0,0.583333333333333,0.583333333333333,0.416666666666667,157.885714285714
large,directed,40,SROM,6,0.639921722113503,0,0.319960861056751,0.0967741935483871,0.6,0.6,0.4,157.638888888889
large,directed,40,SROM,7,0.63905325443787,0,0.319526627218935,0,0.583333333333333,0.583333333333333,0.416666666666667,158.171428571429
large,directed,40,SROM,8,0.654150197628458,0.0118577075098815,0.33300395256917,0.0384615384615385,0.6,0.6,0.4,154.430555555556
large,directed,40,SROM,9,0.658102766798419,0.0272727272727272,0.342687747035573,0.0384615384615385,0.616666666666667,0.616666666666667,0.383333333333333,157.797297297297
large,directed,40,SROM,10,0.650197628458498,0.0833333333333334,0.366765480895916,0.0384615384615385,0.6,0.6,0.4,157.138888888889
large,directed,40,Hungarian (Ours),1,0.598343685300207,0.752525252525252,0.67543446891273,1,0.583333333333333,0.583333333333333,0.416666666666667,122.357142857143
large,directed,40,Hungarian (Ours),2,0.607068607068607,1,0.803534303534304,1,0.6,0.6,0.4,124.125
large,directed,40,Hungarian (Ours),3,0.580912863070539,0.731958762886598,0.656435812978569,1,0.575,0.575,0.425,123.159420289855
large,directed,40,Hungarian (Ours),4,0.592515592515592,0.537383177570093,0.564949385042843,1,0.583333333333333,0.583333333333333,0.416666666666667,118.557142857143
large,directed,40,Hungarian (Ours),5,0.594594594594595,1,0.797297297297297,1,0.591666666666667,0.591666666666667,0.408333333333333,125.985915492958
large,directed,40,Hungarian (Ours),6,0.594594594594595,1,0.797297297297297,1,0.591666666666667,0.591666666666667,0.408333333333333,120.535211267606
large,directed,40,Hungarian (Ours),7,0.614107883817427,0.616236162361624,0.615172023089525,1,0.6,0.6,0.4,131.180555555556
large,directed,40,Hungarian (Ours),8,0.596673596673597,0.389344262295082,0.493008929484339,1,0.591666666666667,0.591666666666667,0.408333333333333,122.394366197183
large,directed,40,Hungarian (Ours),9,0.586278586278586,1,0.793139293139293,1,0.583333333333333,0.583333333333333,0.416666666666667,119.685714285714
large,directed,40,Hungarian (Ours),10,0.617463617463617,0.609053497942387,0.613258557703002,1,0.608333333333333,0.608333333333333,0.391666666666667,123.945205479452
