Scenario,Algorithm,RunIndex,R_task,R_time,CRI,throughputRecovery,feasibilityRate,completionRate,failedRate,meanCompletionTime
large,SROM,243,0.710794297352342,0.639871382636656,0.675332839994499,0.272727272727273,0.608333333333333,0.608333333333333,0.391666666666667,160.890410958904
large,SROM,244,0.545454545454545,0.513513513513513,0.52948402948403,0.0769230769230769,0.491666666666667,0.491666666666667,0.508333333333333,145.389830508475
large,SROM,245,0.623246492985972,0.505524861878453,0.564385677432212,0.0526315789473684,0.508333333333333,0.508333333333333,0.491666666666667,144.016393442623
large,SROM,246,0.609561752988048,0.640579710144928,0.625070731566488,0.0909090909090909,0.541666666666667,0.541666666666667,0.458333333333333,156.846153846154
large,SROM,247,0.637080867850099,0.579514824797844,0.608297846323971,0.037037037037037,0.55,0.55,0.45,154.621212121212
large,SROM,248,0.584493041749503,0.493368700265252,0.538930871007377,0.173913043478261,0.5,0.5,0.5,164
large,SROM,249,0.61122244488978,0.602898550724638,0.607060497807208,0.0526315789473684,0.533333333333333,0.533333333333333,0.466666666666667,152.609375
large,SROM,250,0.537848605577689,0.594752186588921,0.566300396083305,0,0.466666666666667,0.466666666666667,0.533333333333333,144.660714285714
large,SROM,251,0.528599605522682,0.758064516129032,0.643332060825857,0.148148148148148,0.441666666666667,0.441666666666667,0.558333333333333,148.716981132075
large,SROM,252,0.612326043737575,0.659217877094972,0.635771960416273,0.0869565217391304,0.533333333333333,0.533333333333333,0.466666666666667,153.734375
large,SROM,253,0.534516765285996,0.538057742782152,0.536287254034074,0.037037037037037,0.483333333333333,0.483333333333333,0.516666666666667,153.01724137931
large,SROM,254,0.616895874263261,0.531165311653117,0.574030592958189,0,0.541666666666667,0.541666666666667,0.458333333333333,149.123076923077
large,SROM,255,0.592369477911647,0.602857142857143,0.597613310384395,0.0555555555555556,0.5,0.5,0.5,144.533333333333
large,SROM,256,0.658682634730539,0.498637602179837,0.578660118455188,0.0952380952380952,0.575,0.575,0.425,155.623188405797
large,SROM,257,0.532544378698225,0.497340425531915,0.51494240211507,0,0.458333333333333,0.458333333333333,0.541666666666667,149.309090909091
large,SROM,258,0.512871287128713,0.514044943820225,0.513458115474469,0.04,0.458333333333333,0.458333333333333,0.541666666666667,145.890909090909
large,SROM,259,0.50682261208577,0.731988472622478,0.619405542354124,0,0.491666666666667,0.491666666666667,0.508333333333333,147.983050847458
large,SROM,260,0.553359683794466,0.615591397849462,0.584475540821964,0,0.491666666666667,0.491666666666667,0.508333333333333,145.067796610169
large,SROM,261,0.629482071713147,0.538461538461538,0.583971805087343,0,0.55,0.55,0.45,156.515151515152
large,SROM,262,0.637450199203187,0.490716180371353,0.56408318978727,0.181818181818182,0.558333333333333,0.558333333333333,0.441666666666667,155.761194029851
large,SROM,263,0.556420233463035,0.654970760233918,0.605695496848477,0,0.483333333333333,0.483333333333333,0.516666666666667,135.48275862069
large,SROM,264,0.583665338645418,0.726315789473684,0.654990564059551,0.0454545454545455,0.5,0.5,0.5,159.966666666667
large,SROM,265,0.607072691552063,0.74390243902439,0.675487565288227,0.0344827586206897,0.533333333333333,0.533333333333333,0.466666666666667,151.390625
large,SROM,266,0.524271844660194,0.530666666666667,0.52746925566343,0,0.458333333333333,0.458333333333333,0.541666666666667,145.327272727273
large,SROM,267,0.566666666666667,0.615803814713896,0.591235240690282,0.0333333333333333,0.475,0.475,0.525,150.543859649123
large,SROM,268,0.575757575757576,0.594240837696335,0.584999206726955,0.0666666666666667,0.516666666666667,0.516666666666667,0.483333333333333,162.064516129032
large,SROM,269,0.531372549019608,0.477572559366755,0.504472554193181,0.0333333333333333,0.45,0.45,0.55,150.018518518519
large,SROM,270,0.542801556420233,0.578947368421053,0.560874462420643,0.0294117647058824,0.458333333333333,0.458333333333333,0.541666666666667,141.236363636364
large,SROM,271,0.559055118110236,0.521978021978022,0.540516570044129,0,0.5,0.5,0.5,151.816666666667
large,SROM,272,0.602409638554217,0.550595238095238,0.576502438324727,0.222222222222222,0.508333333333333,0.508333333333333,0.491666666666667,143.081967213115
large,SROM,273,0.662082514734774,0.587743732590529,0.624913123662652,0.0344827586206897,0.541666666666667,0.541666666666667,0.458333333333333,142.553846153846
large,SROM,274,0.57029702970297,0.761904761904762,0.666100895803866,0.08,0.491666666666667,0.491666666666667,0.508333333333333,147.762711864407
large,SROM,275,0.523255813953488,0.614958448753463,0.569107131353475,0,0.458333333333333,0.458333333333333,0.541666666666667,144.672727272727
large,SROM,276,0.62475442043222,0.681578947368421,0.653166683900321,0.137931034482759,0.533333333333333,0.533333333333333,0.466666666666667,152.046875
large,SROM,277,0.636363636363636,0.640776699029126,0.638570167696381,0.0769230769230769,0.541666666666667,0.541666666666667,0.458333333333333,147.615384615385
large,SROM,278,0.608080808080808,0.608433734939759,0.608257271510284,0.0666666666666667,0.508333333333333,0.508333333333333,0.491666666666667,150.72131147541
large,SROM,279,0.66,0.556231003039514,0.608115501519757,0.1,0.558333333333333,0.558333333333333,0.441666666666667,154.014925373134
large,SROM,280,0.615384615384615,0.74822695035461,0.681805782869613,0.1,0.533333333333333,0.533333333333333,0.466666666666667,153.171875
large,SROM,281,0.595617529880478,0.675925925925926,0.635771727903202,0.0454545454545455,0.516666666666667,0.516666666666667,0.483333333333333,148.016129032258
large,SROM,282,0.549019607843137,0.584699453551913,0.566859530697525,0,0.466666666666667,0.466666666666667,0.533333333333333,147.339285714286
large,SROM,283,0.65863453815261,0.571847507331378,0.615241022741994,0,0.55,0.55,0.45,152.666666666667
large,SROM,284,0.652439024390244,0.50408719346049,0.578263108925367,0.0833333333333333,0.566666666666667,0.566666666666667,0.433333333333333,160.294117647059
large,SROM,285,0.494163424124514,0.581521739130435,0.537842581627474,0.0588235294117647,0.433333333333333,0.433333333333333,0.566666666666667,144.153846153846
large,SROM,286,0.412451361867704,0.794195250659631,0.603323306263667,0,0.383333333333333,0.383333333333333,0.616666666666667,140.413043478261
large,SROM,287,0.500967117988395,0.545931758530184,0.523449438259289,0.027027027027027,0.45,0.45,0.55,149.907407407407
large,SROM,288,0.604417670682731,0.695652173913043,0.650034922297887,0.166666666666667,0.516666666666667,0.516666666666667,0.483333333333333,165.193548387097
large,SROM,289,0.718623481781376,0.532951289398281,0.625787385589829,0.0714285714285714,0.608333333333333,0.608333333333333,0.391666666666667,165.41095890411
large,SROM,290,0.599609375,0.744897959183674,0.672253667091837,0.03125,0.516666666666667,0.516666666666667,0.483333333333333,148.838709677419
large,SROM,291,0.565302144249513,0.608219178082192,0.586760661165852,0,0.5,0.5,0.5,152.916666666667
large,SROM,292,0.571150097465887,0.538251366120219,0.554700731793053,0.0909090909090909,0.475,0.475,0.525,147.122807017544
large,SROM,293,0.587649402390438,0.497340425531915,0.542494913961177,0.136363636363636,0.516666666666667,0.516666666666667,0.483333333333333,151.258064516129
large,SROM,294,0.584645669291339,0.573913043478261,0.5792793563848,0.107142857142857,0.508333333333333,0.508333333333333,0.491666666666667,143.918032786885
large,SROM,295,0.641176470588235,0.6158357771261,0.628506123857168,0.0333333333333333,0.55,0.55,0.45,153.878787878788
large,SROM,296,0.496062992125984,0.714659685863874,0.605361338994929,0,0.475,0.475,0.525,153.508771929825
large,SROM,297,0.541015625,0.654450261780105,0.597732943390052,0.03125,0.466666666666667,0.466666666666667,0.533333333333333,147.75
large,SROM,298,0.633466135458167,0.551515151515152,0.592490643486659,0,0.541666666666667,0.541666666666667,0.458333333333333,150.4
large,SROM,299,0.645792563600783,0.584569732937685,0.615181148269234,0.0645161290322581,0.55,0.55,0.45,148.333333333333
large,SROM,300,0.599597585513079,0.532763532763533,0.566180559138306,0,0.508333333333333,0.508333333333333,0.491666666666667,152.918032786885
large,Hungarian (Ours),1,0.617706237424547,0.658333333333333,0.63801978537894,0.176470588235294,0.591666666666667,0.591666666666667,0.408333333333333,140.746478873239
large,Hungarian (Ours),2,0.612,0.553133514986376,0.582566757493188,0.3,0.633333333333333,0.633333333333333,0.366666666666667,133.605263157895
large,Hungarian (Ours),3,0.59375,0.569920844327177,0.581835422163588,0.1875,0.608333333333333,0.608333333333333,0.391666666666667,132.520547945205
large,Hungarian (Ours),4,0.604330708661417,0.56353591160221,0.583933310131814,0.178571428571429,0.616666666666667,0.616666666666667,0.383333333333333,137.837837837838
large,Hungarian (Ours),5,0.656565656565657,0.58311345646438,0.619839556515018,0.333333333333333,0.625,0.625,0.375,134.413333333333
large,Hungarian (Ours),6,0.615079365079365,0.549071618037135,0.58207549155825,0.333333333333333,0.583333333333333,0.583333333333333,0.416666666666667,145.757142857143
large,Hungarian (Ours),7,0.668650793650794,0.580110497237569,0.624380645444181,0.208333333333333,0.6,0.6,0.4,163.625
large,Hungarian (Ours),8,0.645290581162325,0.534246575342466,0.589768578252395,0.105263157894737,0.65,0.65,0.35,126.333333333333
large,Hungarian (Ours),9,0.659919028340081,0.482666666666667,0.571292847503374,0.285714285714286,0.666666666666667,0.666666666666667,0.333333333333333,129.125
large,Hungarian (Ours),10,0.630648330058939,0.50131926121372,0.56598379563633,0.241379310344828,0.625,0.625,0.375,136.906666666667
large,Hungarian (Ours),11,0.616465863453815,0.512,0.564232931726908,0.277777777777778,0.608333333333333,0.608333333333333,0.391666666666667,132.630136986301
large,Hungarian (Ours),12,0.705050505050505,0.637362637362637,0.671206571206571,0.333333333333333,0.658333333333333,0.658333333333333,0.341666666666667,150.848101265823
large,Hungarian (Ours),13,0.596837944664032,0.701030927835051,0.648934436249542,0.230769230769231,0.591666666666667,0.591666666666667,0.408333333333333,146.507042253521
large,Hungarian (Ours),14,0.641129032258065,0.563049853372434,0.602089442815249,0.375,0.6,0.6,0.4,145.708333333333
large,Hungarian (Ours),15,0.627766599597586,0.513888888888889,0.570827744243237,0.235294117647059,0.616666666666667,0.616666666666667,0.383333333333333,140.378378378378
large,Hungarian (Ours),16,0.665314401622718,0.546703296703297,0.606008849163007,0,0.666666666666667,0.666666666666667,0.333333333333333,145.825
large,Hungarian (Ours),17,0.603960396039604,0.523035230352304,0.563497813195954,0.2,0.583333333333333,0.583333333333333,0.416666666666667,130.6
large,Hungarian (Ours),18,0.584677419354839,0.564643799472295,0.574660609413567,0.25,0.616666666666667,0.616666666666667,0.383333333333333,137.297297297297
large,Hungarian (Ours),19,0.621951219512195,0.660326086956522,0.641138653234358,0.333333333333333,0.616666666666667,0.616666666666667,0.383333333333333,140.797297297297
large,Hungarian (Ours),20,0.593320235756385,0.567335243553009,0.580327739654697,0.413793103448276,0.608333333333333,0.608333333333333,0.391666666666667,141.246575342466
large,Hungarian (Ours),21,0.634194831013916,0.673184357541899,0.653689594277908,0.130434782608696,0.591666666666667,0.591666666666667,0.408333333333333,140.211267605634
large,Hungarian (Ours),22,0.644268774703557,0.599462365591398,0.621865570147478,0.230769230769231,0.666666666666667,0.666666666666667,0.333333333333333,138.675
large,Hungarian (Ours),23,0.676646706586826,0.5,0.588323353293413,0.238095238095238,0.658333333333333,0.658333333333333,0.341666666666667,151.835443037975
large,Hungarian (Ours),24,0.619918699186992,0.49597855227882,0.557948625732906,0.25,0.625,0.625,0.375,139.44
large,Hungarian (Ours),25,0.599605522682446,0.584450402144772,0.592027962413609,0.148148148148148,0.6,0.6,0.4,131.055555555556
large,Hungarian (Ours),26,0.654618473895582,0.614084507042254,0.634351490468918,0.555555555555556,0.658333333333333,0.658333333333333,0.341666666666667,145.177215189873
large,Hungarian (Ours),27,0.548323471400395,0.607142857142857,0.577733164271626,0.148148148148148,0.575,0.575,0.425,138.550724637681
large,Hungarian (Ours),28,0.647058823529412,0.640845070422535,0.643951946975974,0.230769230769231,0.666666666666667,0.666666666666667,0.333333333333333,143.5125
large,Hungarian (Ours),29,0.653306613226453,0.743589743589744,0.698448178408098,0.421052631578947,0.65,0.65,0.35,142.5
large,Hungarian (Ours),30,0.616,0.567039106145251,0.591519553072626,0.2,0.625,0.625,0.375,146.533333333333
large,Hungarian (Ours),31,0.616935483870968,0.54177897574124,0.579357229806104,0.25,0.625,0.625,0.375,134.32
large,Hungarian (Ours),32,0.652,0.694767441860465,0.673383720930233,0.2,0.616666666666667,0.616666666666667,0.383333333333333,136.675675675676
large,Hungarian (Ours),33,0.681908548707754,0.503957783641161,0.592933166174457,0.304347826086957,0.633333333333333,0.633333333333333,0.366666666666667,153.947368421053
large,Hungarian (Ours),34,0.641025641025641,0.587131367292225,0.614078504158933,0.185185185185185,0.633333333333333,0.633333333333333,0.366666666666667,141.934210526316
large,Hungarian (Ours),35,0.644400785854617,0.524725274725275,0.584563030289946,0.275862068965517,0.683333333333333,0.683333333333333,0.316666666666667,140.731707317073
large,Hungarian (Ours),36,0.649193548387097,0.564516129032258,0.606854838709677,0.25,0.633333333333333,0.633333333333333,0.366666666666667,143.513157894737
large,Hungarian (Ours),37,0.663983903420523,0.481675392670157,0.57282964804534,0.235294117647059,0.658333333333333,0.658333333333333,0.341666666666667,141.620253164557
large,Hungarian (Ours),38,0.637651821862348,0.552870090634441,0.595260956248395,0.5,0.616666666666667,0.616666666666667,0.383333333333333,136.567567567568
large,Hungarian (Ours),39,0.64187866927593,0.622222222222222,0.632050445749076,0.193548387096774,0.641666666666667,0.641666666666667,0.358333333333333,136.038961038961
large,Hungarian (Ours),40,0.669941060903733,0.654353562005277,0.662147311454505,0.310344827586207,0.666666666666667,0.666666666666667,0.333333333333333,141.7
large,Hungarian (Ours),41,0.60665362035225,0.555851063829787,0.581252342091019,0.258064516129032,0.641666666666667,0.641666666666667,0.358333333333333,139.831168831169
large,Hungarian (Ours),42,0.62475442043222,0.578947368421053,0.601850894426636,0.344827586206897,0.608333333333333,0.608333333333333,0.391666666666667,137.602739726027
large,Hungarian (Ours),43,0.589178356713427,0.523936170212766,0.556557263463096,0.210526315789474,0.575,0.575,0.425,148.04347826087
large,Hungarian (Ours),44,0.614173228346457,0.662790697674419,0.638481963010438,0.142857142857143,0.625,0.625,0.375,127.866666666667
large,Hungarian (Ours),45,0.605940594059406,0.714673913043478,0.660307253551442,0.32,0.616666666666667,0.616666666666667,0.383333333333333,125.5
large,Hungarian (Ours),46,0.645669291338583,0.625418060200669,0.635543675769626,0.142857142857143,0.675,0.675,0.325,139.41975308642
large,Hungarian (Ours),47,0.612774451097804,0.531914893617021,0.572344672357413,0.238095238095238,0.625,0.625,0.375,133.346666666667
large,Hungarian (Ours),48,0.693089430894309,0.485254691689008,0.589172061291658,0.583333333333333,0.683333333333333,0.683333333333333,0.316666666666667,147.719512195122
large,Hungarian (Ours),49,0.625,0.699468085106383,0.662234042553192,0.208333333333333,0.641666666666667,0.641666666666667,0.358333333333333,149.168831168831
large,Hungarian (Ours),50,0.690335305719921,0.575916230366492,0.633125768043207,0.296296296296296,0.666666666666667,0.666666666666667,0.333333333333333,142.4125
large,Hungarian (Ours),51,0.677354709418838,0.580745341614907,0.629050025516872,0.526315789473684,0.675,0.675,0.325,145.62962962963
large,Hungarian (Ours),52,0.575396825396825,0.568421052631579,0.571908939014202,0.25,0.583333333333333,0.583333333333333,0.416666666666667,141.457142857143
large,Hungarian (Ours),53,0.58984375,0.484293193717278,0.537068471858639,0.125,0.6,0.6,0.4,143.763888888889
large,Hungarian (Ours),54,0.733067729083665,0.569014084507042,0.651040906795354,0.272727272727273,0.666666666666667,0.666666666666667,0.333333333333333,144.4125
large,Hungarian (Ours),55,0.630522088353414,0.488188976377953,0.559355532365683,0.333333333333333,0.641666666666667,0.641666666666667,0.358333333333333,152.649350649351
large,Hungarian (Ours),56,0.622983870967742,0.562162162162162,0.592573016564952,0.0625,0.616666666666667,0.616666666666667,0.383333333333333,143.054054054054
large,Hungarian (Ours),57,0.612284069097889,0.506596306068602,0.559440187583245,0.317073170731707,0.641666666666667,0.641666666666667,0.358333333333333,145
large,Hungarian (Ours),58,0.688,0.533724340175953,0.610862170087976,0.5,0.675,0.675,0.325,137.111111111111
large,Hungarian (Ours),59,0.69758064516129,0.658064516129032,0.677822580645161,0.25,0.683333333333333,0.683333333333333,0.316666666666667,141.560975609756
large,Hungarian (Ours),60,0.600397614314115,0.514666666666667,0.557532140490391,0.0869565217391304,0.591666666666667,0.591666666666667,0.408333333333333,138.901408450704
large,Hungarian (Ours),61,0.668615984405458,0.603399433427762,0.63600770891661,0.333333333333333,0.675,0.675,0.325,131.37037037037
large,Hungarian (Ours),62,0.565557729941292,0.513736263736264,0.539646996838778,0.161290322580645,0.541666666666667,0.541666666666667,0.458333333333333,138.615384615385
large,Hungarian (Ours),63,0.609561752988048,0.606382978723404,0.607972365855726,0.181818181818182,0.633333333333333,0.633333333333333,0.366666666666667,135.25
large,Hungarian (Ours),64,0.644710578842315,0.540106951871658,0.592408765356986,0.333333333333333,0.633333333333333,0.633333333333333,0.366666666666667,132.75
large,Hungarian (Ours),65,0.6779324055666,0.569553805774278,0.623743105670439,0.217391304347826,0.608333333333333,0.608333333333333,0.391666666666667,145.301369863014
large,Hungarian (Ours),66,0.647637795275591,0.562666666666667,0.605152230971129,0.178571428571429,0.65,0.65,0.35,142.230769230769
large,Hungarian (Ours),67,0.657200811359026,0.597826086956522,0.627513449157774,0.307692307692308,0.641666666666667,0.641666666666667,0.358333333333333,147.766233766234
large,Hungarian (Ours),68,0.583984375,0.604336043360434,0.594160209180217,0.34375,0.583333333333333,0.583333333333333,0.416666666666667,141.614285714286
large,Hungarian (Ours),69,0.613412228796844,0.626016260162602,0.619714244479723,0.185185185185185,0.625,0.625,0.375,130.853333333333
large,Hungarian (Ours),70,0.583497053045187,0.620289855072464,0.601893454058825,0.310344827586207,0.583333333333333,0.583333333333333,0.416666666666667,147.257142857143
large,Hungarian (Ours),71,0.643700787401575,0.551451187335092,0.597575987368334,0.321428571428571,0.641666666666667,0.641666666666667,0.358333333333333,138.896103896104
large,Hungarian (Ours),72,0.645875251509054,0.577142857142857,0.611509054325956,0.294117647058824,0.608333333333333,0.608333333333333,0.391666666666667,143.13698630137
large,Hungarian (Ours),73,0.628683693516699,0.603333333333333,0.616008513425016,0.206896551724138,0.65,0.65,0.35,134.358974358974
large,Hungarian (Ours),74,0.599605522682446,0.557471264367816,0.578538393525131,0.0740740740740741,0.625,0.625,0.375,138.093333333333
large,Hungarian (Ours),75,0.650099403578529,0.546666666666667,0.598383035122598,0.217391304347826,0.65,0.65,0.35,130.217948717949
large,Hungarian (Ours),76,0.579365079365079,0.525,0.55218253968254,0.0833333333333333,0.591666666666667,0.591666666666667,0.408333333333333,129.661971830986
large,Hungarian (Ours),77,0.575098814229249,0.572222222222222,0.573660518225736,0.269230769230769,0.591666666666667,0.591666666666667,0.408333333333333,137.042253521127
large,Hungarian (Ours),78,0.622266401590457,0.49738219895288,0.559824300271668,0.391304347826087,0.633333333333333,0.633333333333333,0.366666666666667,149.552631578947
large,Hungarian (Ours),79,0.550295857988166,0.494764397905759,0.522530127946963,0.185185185185185,0.558333333333333,0.558333333333333,0.441666666666667,146.089552238806
large,Hungarian (Ours),80,0.534516765285996,0.52445652173913,0.529486643512563,0.185185185185185,0.533333333333333,0.533333333333333,0.466666666666667,136.40625
large,Hungarian (Ours),81,0.676891615541922,0.605095541401274,0.640993578471598,0.333333333333333,0.683333333333333,0.683333333333333,0.316666666666667,142.256097560976
large,Hungarian (Ours),82,0.605691056910569,0.50958904109589,0.55764004900323,0.166666666666667,0.608333333333333,0.608333333333333,0.391666666666667,128.835616438356
large,Hungarian (Ours),83,0.596837944664032,0.715909090909091,0.656373517786561,0.153846153846154,0.575,0.575,0.425,141.985507246377
large,Hungarian (Ours),84,0.665991902834008,0.652567975830816,0.659279939332412,0.214285714285714,0.675,0.675,0.325,130.012345679012
large,Hungarian (Ours),85,0.711693548387097,0.584239130434783,0.64796633941094,0.5625,0.691666666666667,0.691666666666667,0.308333333333333,147.746987951807
large,Hungarian (Ours),86,0.604696673189824,0.525469168900804,0.565082921045314,0.290322580645161,0.616666666666667,0.616666666666667,0.383333333333333,140.783783783784
large,Hungarian (Ours),87,0.656063618290258,0.518731988472622,0.58739780338144,0.260869565217391,0.65,0.65,0.35,153.410256410256
large,Hungarian (Ours),88,0.524,0.602240896358543,0.563120448179272,0.1,0.583333333333333,0.583333333333333,0.416666666666667,132.014285714286
large,Hungarian (Ours),89,0.650099403578529,0.612565445026178,0.631332424302353,0.0434782608695652,0.658333333333333,0.658333333333333,0.341666666666667,137.417721518987
large,Hungarian (Ours),90,0.661448140900196,0.552777777777778,0.607112959338987,0.193548387096774,0.616666666666667,0.616666666666667,0.383333333333333,149.851351351351
large,Hungarian (Ours),91,0.734817813765182,0.498637602179837,0.616727707972509,0.214285714285714,0.691666666666667,0.691666666666667,0.308333333333333,147.084337349398
large,Hungarian (Ours),92,0.61980198019802,0.549723756906077,0.584762868552049,0.04,0.608333333333333,0.608333333333333,0.391666666666667,138.835616438356
large,Hungarian (Ours),93,0.57455268389662,0.498687664041995,0.536620173969308,0.217391304347826,0.583333333333333,0.583333333333333,0.416666666666667,139.128571428571
large,Hungarian (Ours),94,0.63220675944334,0.48936170212766,0.5607842307855,0.260869565217391,0.616666666666667,0.616666666666667,0.383333333333333,146.77027027027
large,Hungarian (Ours),95,0.6417004048583,0.537433155080214,0.589566779969257,0.357142857142857,0.65,0.65,0.35,139.371794871795
large,Hungarian (Ours),96,0.578842315369261,0.625386996904025,0.602114656136643,0.19047619047619,0.583333333333333,0.583333333333333,0.416666666666667,150.257142857143
large,Hungarian (Ours),97,0.674044265593561,0.616129032258065,0.645086648925813,0.176470588235294,0.641666666666667,0.641666666666667,0.358333333333333,142.779220779221
large,Hungarian (Ours),98,0.684959349593496,0.592592592592593,0.638775971093044,0.416666666666667,0.65,0.65,0.35,153.384615384615
large,Hungarian (Ours),99,0.552,0.536656891495601,0.544328445747801,0.2,0.575,0.575,0.425,133.739130434783
large,Hungarian (Ours),100,0.629258517034068,0.508196721311475,0.568727619172772,0.105263157894737,0.625,0.625,0.375,140.573333333333
large,Hungarian (Ours),101,0.597249508840864,0.539083557951483,0.568166533396174,0.344827586206897,0.566666666666667,0.566666666666667,0.433333333333333,143.764705882353
large,Hungarian (Ours),102,0.739562624254473,0.596205962059621,0.667884293157047,0.260869565217391,0.708333333333333,0.708333333333333,0.291666666666667,139.6
large,Hungarian (Ours),103,0.641434262948207,0.622448979591837,0.631941621270022,0.272727272727273,0.65,0.65,0.35,141.730769230769
large,Hungarian (Ours),104,0.74949494949495,0.521489971346705,0.635492460420827,0.333333333333333,0.675,0.675,0.325,148.135802469136
large,Hungarian (Ours),105,0.651209677419355,0.496,0.573604838709677,0.1875,0.583333333333333,0.583333333333333,0.416666666666667,148.514285714286
large,Hungarian (Ours),106,0.66798418972332,0.49868073878628,0.5833324642548,0.307692307692308,0.633333333333333,0.633333333333333,0.366666666666667,150.513157894737
large,Hungarian (Ours),107,0.616,0.5249343832021,0.57046719160105,0.3,0.616666666666667,0.616666666666667,0.383333333333333,146.581081081081
large,Hungarian (Ours),108,0.667338709677419,0.590659340659341,0.62899902516838,0.4375,0.641666666666667,0.641666666666667,0.358333333333333,130.025974025974
large,Hungarian (Ours),109,0.6232741617357,0.584615384615385,0.603944773175542,0.296296296296296,0.633333333333333,0.633333333333333,0.366666666666667,146.302631578947
large,Hungarian (Ours),110,0.531496062992126,0.608,0.569748031496063,0.285714285714286,0.558333333333333,0.558333333333333,0.441666666666667,132.432835820896
large,Hungarian (Ours),111,0.645418326693227,0.609164420485175,0.627291373589201,0.363636363636364,0.666666666666667,0.666666666666667,0.333333333333333,132.4375
large,Hungarian (Ours),112,0.699203187250996,0.489304812834225,0.59425400004261,0.5,0.666666666666667,0.666666666666667,0.333333333333333,156.4625
large,Hungarian (Ours),113,0.670682730923695,0.625,0.647841365461847,0.444444444444444,0.658333333333333,0.658333333333333,0.341666666666667,144.253164556962
large,Hungarian (Ours),114,0.642714570858283,0.575342465753425,0.609028518305854,0.285714285714286,0.625,0.625,0.375,143.44
large,Hungarian (Ours),115,0.535211267605634,0.554666666666667,0.54493896713615,0.117647058823529,0.566666666666667,0.566666666666667,0.433333333333333,128.426470588235
large,Hungarian (Ours),116,0.652259332023576,0.773333333333333,0.712796332678455,0.275862068965517,0.641666666666667,0.641666666666667,0.358333333333333,148.87012987013
large,Hungarian (Ours),117,0.627049180327869,0.541547277936963,0.584298229132416,0.25,0.65,0.65,0.35,137.961538461538
large,Hungarian (Ours),118,0.57684630738523,0.718232044198895,0.647539175792062,0.142857142857143,0.591666666666667,0.591666666666667,0.408333333333333,144.295774647887
large,Hungarian (Ours),119,0.629482071713147,0.549738219895288,0.589610145804218,0.272727272727273,0.608333333333333,0.608333333333333,0.391666666666667,144.890410958904
large,Hungarian (Ours),120,0.63,0.5,0.565,0.35,0.641666666666667,0.641666666666667,0.358333333333333,129.220779220779
large,Hungarian (Ours),121,0.726915520628684,0.548209366391185,0.637562443509934,0.275862068965517,0.691666666666667,0.691666666666667,0.308333333333333,150.674698795181
large,Hungarian (Ours),122,0.660039761431412,0.615384615384615,0.637712188408013,0.260869565217391,0.625,0.625,0.375,149.4
large,Hungarian (Ours),123,0.627722772277228,0.549865229110512,0.58879400069387,0.36,0.641666666666667,0.641666666666667,0.358333333333333,137.064935064935
large,Hungarian (Ours),124,0.602766798418972,0.547277936962751,0.575022367690861,0.115384615384615,0.608333333333333,0.608333333333333,0.391666666666667,139.041095890411
large,Hungarian (Ours),125,0.666015625,0.482849604221636,0.574432614610818,0.28125,0.658333333333333,0.658333333333333,0.341666666666667,140.506329113924
large,Hungarian (Ours),126,0.660039761431412,0.637333333333333,0.648686547382372,0.347826086956522,0.641666666666667,0.641666666666667,0.358333333333333,135.493506493506
large,Hungarian (Ours),127,0.683794466403162,0.674496644295302,0.679145555349232,0.230769230769231,0.658333333333333,0.658333333333333,0.341666666666667,154.784810126582
large,Hungarian (Ours),128,0.600782778864971,0.615160349854227,0.607971564359599,0.161290322580645,0.591666666666667,0.591666666666667,0.408333333333333,148.380281690141
large,Hungarian (Ours),129,0.596421471172962,0.55524861878453,0.575835044978746,0.173913043478261,0.625,0.625,0.375,128.973333333333
large,Hungarian (Ours),130,0.642578125,0.526455026455027,0.584516575727513,0.34375,0.616666666666667,0.616666666666667,0.383333333333333,148.324324324324
large,Hungarian (Ours),131,0.677227722772277,0.524590163934426,0.600908943353352,0.08,0.633333333333333,0.633333333333333,0.366666666666667,141.789473684211
large,Hungarian (Ours),132,0.627722772277228,0.633507853403141,0.630615312840185,0.12,0.6,0.6,0.4,143.569444444444
large,Hungarian (Ours),133,0.66735112936345,0.543604651162791,0.60547789026312,0.428571428571429,0.658333333333333,0.658333333333333,0.341666666666667,147.987341772152
large,Hungarian (Ours),134,0.662650602409639,0.634069400630915,0.648360001520277,0.444444444444444,0.65,0.65,0.35,141.615384615385
large,Hungarian (Ours),135,0.664670658682635,0.575675675675676,0.620173167179155,0.428571428571429,0.666666666666667,0.666666666666667,0.333333333333333,137.85
large,Hungarian (Ours),136,0.625498007968127,0.512534818941504,0.569016413454816,0.181818181818182,0.641666666666667,0.641666666666667,0.358333333333333,138.350649350649
large,Hungarian (Ours),137,0.644,0.502702702702703,0.573351351351351,0.3,0.641666666666667,0.641666666666667,0.358333333333333,137.779220779221
large,Hungarian (Ours),138,0.648702594810379,0.506561679790026,0.577632137300203,0.333333333333333,0.65,0.65,0.35,129.269230769231
large,Hungarian (Ours),139,0.504,0.53125,0.517625,0,0.541666666666667,0.541666666666667,0.458333333333333,137.646153846154
large,Hungarian (Ours),140,0.639112903225806,0.641456582633053,0.64028474292943,0.4375,0.616666666666667,0.616666666666667,0.383333333333333,134.662162162162
large,Hungarian (Ours),141,0.636182902584493,0.604719764011799,0.620451333298146,0.260869565217391,0.583333333333333,0.583333333333333,0.416666666666667,147.128571428571
